,created_at,id,full_text,gpe,latitude,longitude
857,Wed Jun 22 17:20:15 +0000 2022,1539659543952920576,خاکسپاری دسته جمعی جان باختگان زلزله مرگبار  در شهرستان  افغانستان_تسلیت   _urlincl_ _locincl_,گیان ولایت پکتیکا,32.975159,69.399302
858,Wed Jun 22 18:41:17 +0000 2022,1539679936931405829,every house you went to there was eight or nine bodies of people killed in the earthquake in  district of  pr _locincl_,Barmal,32.71433,69.275053
859,Thu Jun 23 04:30:02 +0000 2022,1539828101189931009,خاکسپاری دسته جمعی جان باختگان زلزله مرگبار  در شهرستان  افغانستان_تسلیت   _urlincl_ _locincl_,گیان ولایت پکتیکا,32.975159,69.399302
860,Thu Jun 23 03:55:22 +0000 2022,1539819376773369857,every house you went to there was eight or nine bodies of people killed in the earthquake in  district of  pr _locincl_,Barmal,32.71433,69.275053
861,Thu Jun 23 01:46:35 +0000 2022,1539786965163429890,the most affected areas in earthquake are  in     and  districts of  _locincl_,Zeruk,33.155823,69.326833
862,Thu Jun 23 01:46:35 +0000 2022,1539786965163429890,the most affected areas in earthquake are  in     and  districts of  _locincl_,Zeruk,33.155823,69.326833
863,Thu Jun 23 05:55:14 +0000 2022,1539849543994560515,every house you went to there was eight or nine bodies of people killed in the earthquake in  district of  pr _locincl_,Barmal,32.71433,69.275053
864,Thu Jun 23 11:56:17 +0000 2022,1539940401637134337,video a small village in  district of  according to taliban 150 people lost their lives as a resu _locincl_,Bermal,32.71433,69.275053
865,Thu Jun 23 10:33:09 +0000 2022,1539919482780540930,terremotoafganistan deja más de un millar de muertoslos distritos de    y  todos ellos en _locincl_,Ziruk,33.155823,69.326833
866,Thu Jun 23 10:43:00 +0000 2022,1539921961949597696,it’s  ambulances in   are parked outside on the main street waiting to head to  to transfer the inju _locincl_,Gardez,33.5877097,69.2685645
867,Wed Jun 22 21:16:50 +0000 2022,1539719084161523721,this man has lost 17 family members in afghanistanearthquake  district of  the death toll has surpassed 100 _locincl_,Barmal,32.71433,69.275053
868,Wed Jun 22 18:53:25 +0000 2022,1539682992054050818,every house you went to there was eight or nine bodies of people killed in the earthquake in  district of  pr _locincl_,Barmal,32.71433,69.275053
869,Wed Jun 22 18:55:01 +0000 2022,1539683392039669760,update 17 members of a family were killed in last nights earthquake in  in  district of the pr _locincl_,Barmal,32.71433,69.275053
